name,iso_a3,currency_code,local_price,dollar_ex,GDP_dollar,GDP_local,date
Argentina,ARG,ARS,2.5,1,8709.072,8709.072,01 04 2000
Argentina,ARG,ARS,2.5,1,8638.543,8638.543,01 04 2001
Argentina,ARG,ARS,2.5,3.13,8085.356,8085.356,01 04 2002
Argentina,ARG,ARS,4.1,2.88,2997.621,9315.73,01 04 2003
Argentina,ARG,ARS,4.36,2.95,3761.088,11098.367,01 05 2004
Argentina,ARG,ARS,4.75,2.897,4314.098,12690.697,01 06 2005
Argentina,ARG,ARS,4.75,3.0638,5163.55,15094.732,01 01 2006
Argentina,ARG,ARS,7,3.0565,5163.55,15094.732,01 05 2006
Argentina,ARG,ARS,8.25,3.08875,5976.082,18370.363,01 01 2007
Argentina,ARG,ARS,8.25,3.0915,5976.082,18370.363,01 06 2007
Argentina,ARG,ARS,11,3.0195,7315.726,22791.226,01 06 2008
Argentina,ARG,ARS,11.5,3.81125,9146.79,28925.107,01 07 2009
Argentina,ARG,ARS,7,3.7985,8337.811,31093.737,01 01 2010
Argentina,ARG,ARS,14,3.93375,8337.811,31093.737,01 07 2010
Argentina,ARG,ARS,20,4.1325,10412.974,40739.985,01 07 2011
Argentina,ARG,ARS,20,4.3135,12787.806,52810.117,01 01 2012
Argentina,ARG,ARS,19,4.56625,12787.806,52810.117,01 07 2012
Argentina,ARG,ARS,19,4.9765,13889.792,63208.892,01 01 2013
Argentina,ARG,ARS,21,5.4125,13889.792,63208.892,01 07 2013
Argentina,ARG,ARS,21,6.92125,14488.829,79338.285,01 01 2014
Argentina,ARG,ARS,21,8.16875,14488.829,79338.285,01 07 2014
Argentina,ARG,ARS,28,8.61,13208.831,107315.212,01 01 2015
Argentina,ARG,ARS,28,9.135,13208.831,107315.212,01 07 2015
Argentina,ARG,ARS,33,13.80925,14895.316,138053.315,01 01 2016
Argentina,ARG,ARS,50,14.935,14895.316,138053.315,01 07 2016
Argentina,ARG,ARS,55,15.8575,12772.868,188760.956,01 01 2017
Argentina,ARG,ARS,70,16.9675,12772.868,188760.956,01 07 2017
Argentina,ARG,ARS,75,18.9375,14618.327,242031.427,01 01 2018
Argentina,ARG,ARS,75,27.725,14618.327,242031.427,01 07 2018
Argentina,ARG,ARS,75,37.455,11786.433,331385.003,01 01 2019
Argentina,ARG,ARS,120,41.8045,11786.433,331385.003,09 07 2019
Argentina,ARG,ARS,171,60.0656,10054.023,485155.344,14 01 2020
Argentina,ARG,ARS,250,71.24065,10054.023,485155.344,01 07 2020
Argentina,ARG,ARS,320,85.3736,8571.937,605476.777,01 01 2021
Argentina,ARG,ARS,380,96.33375,8571.937,605476.777,01 07 2021
Argentina,ARG,ARS,450,105.0165,10616.947,1009600.063,01 01 2022
Argentina,ARG,ARS,590,129.115,10616.947,1009600.063,01 07 2022
Argentina,ARG,ARS,980,184.69875,13655.2,1785086.952,01 01 2023
Argentina,ARG,ARS,1650,275.275,13655.2,1785086.952,01 07 2023
Australia,AUS,AUD,2.59,1.68,21762.397,33722.92,01 04 2000
Australia,AUS,AUD,3,1.98,20895.397,35885.257,01 04 2001
Australia,AUS,AUD,3,1.86,19486.804,37647.15,01 04 2002
Australia,AUS,AUD,3,1.61,21692.334,39884.438,01 04 2003
Australia,AUS,AUD,3.25,1.43,27288.987,41864.05,01 05 2004
Australia,AUS,AUD,3.25,1.3015,32853.008,44602.158,01 06 2005
Australia,AUS,AUD,3.25,1.3308,36232.61,47434.653,01 01 2006
Australia,AUS,AUD,3.25,1.33253,36232.61,47434.653,01 05 2006
Australia,AUS,AUD,3.45,1.266865,37949.097,50373.755,01 01 2007
Australia,AUS,AUD,3.45,1.17,37949.097,50373.755,01 06 2007
Australia,AUS,AUD,3.45,1.026,45180.863,53879.067,01 06 2008
Australia,AUS,AUD,4.34,1.2869,49194.713,57519.863,01 07 2009
Australia,AUS,AUD,4.35,1.09355,45770.5,57841.892,01 01 2010
Australia,AUS,AUD,4.35,1.133722578,45770.5,57841.892,01 07 2010
Australia,AUS,AUD,4.56,0.922381589,56579.027,61532.435,01 07 2011
Australia,AUS,AUD,4.8,0.972337012,67270.358,65171.04,01 01 2012
Australia,AUS,AUD,4.56,0.974326497,67270.358,65171.04,01 07 2012
Australia,AUS,AUD,4.7,0.959094615,68450.314,66084.503,01 01 2013
Australia,AUS,AUD,5.035,1.089858863,68450.314,66084.503,01 07 2013
Australia,AUS,AUD,5.05,1.128859288,65200.366,67326.08,01 01 2014
Australia,AUS,AUD,5.1,1.059378145,65200.366,67326.08,01 07 2014
Australia,AUS,AUD,5.3,1.227219734,61615.051,68256.743,01 01 2015
Australia,AUS,AUD,5.3,1.35126005,61615.051,68256.743,01 07 2015
Australia,AUS,AUD,5.3,1.415728746,51412.25,68311.721,01 01 2016
Australia,AUS,AUD,5.75,1.335737661,51412.25,68311.721,01 07 2016
Australia,AUS,AUD,5.8,1.356668023,51813.644,69652.4,01 01 2017
Australia,AUS,AUD,5.9,1.303016483,51813.644,69652.4,01 07 2017
Australia,AUS,AUD,5.9,1.253682693,55797.383,72769.086,01 01 2018
Australia,AUS,AUD,6.05,1.339853956,55797.383,72769.086,01 07 2018
Australia,AUS,AUD,6.1,1.401639919,56341.937,75309.302,01 01 2019
Australia,AUS,AUD,6.15,1.443626389,56341.937,75309.302,09 07 2019
Australia,AUS,AUD,6.45,1.449065353,54266.751,78034.034,14 01 2020
Australia,AUS,AUD,6.55,1.430615165,54266.751,78034.034,01 07 2020
Australia,AUS,AUD,6.48,1.299967501,53071.718,76868.472,01 01 2021
Australia,AUS,AUD,6.55,1.366586949,53071.718,76868.472,01 07 2021
Australia,AUS,AUD,6.4,1.419345682,63896.297,84993.425,01 01 2022
Australia,AUS,AUD,6.7,1.448435689,63896.297,84993.425,01 07 2022
Australia,AUS,AUD,7.25,1.418540322,65526.118,94288.25,01 01 2023
Australia,AUS,AUD,7.45,1.484009794,65526.118,94288.25,01 07 2023
Austria,AUT,EUR,3.09,0.697520315,46955.173,35389.805,01 07 2011
Austria,AUT,EUR,3.09,0.788239467,51452.276,36970.536,01 01 2012
Austria,AUT,EUR,3.19,0.824844311,51452.276,36970.536,01 07 2012
Austria,AUT,EUR,3.39,0.736946829,48616.903,37816.442,01 01 2013
Austria,AUT,EUR,3.39,0.777756173,48616.903,37816.442,01 07 2013
Austria,AUT,EUR,3.39,0.737218475,50747.384,38209.439,01 01 2014
Austria,AUT,EUR,3.39,0.742748914,50747.384,38209.439,01 07 2014
Austria,AUT,EUR,3.39,0.863073404,51814.424,38992.129,01 01 2015
Austria,AUT,EUR,3.39,0.912700224,51814.424,38992.129,01 07 2015
Austria,AUT,EUR,3.5,0.930232558,44267.809,39894.379,01 01 2016
Austria,AUT,EUR,3.6,0.908306463,44267.809,39894.379,01 07 2016
Austria,AUT,EUR,3.4,0.955246692,45278.829,40917.155,01 01 2017
Austria,AUT,EUR,3.4,0.875695083,45278.829,40917.155,01 07 2017
Austria,AUT,EUR,3.4,0.816826629,47320.537,41903.187,01 01 2018
Austria,AUT,EUR,3.4,0.853205921,47320.537,41903.187,01 07 2018
Austria,AUT,EUR,3.76,0.872486149,51234.477,43364.29,01 01 2019
Austria,AUT,EUR,3.81,0.892339267,51234.477,43364.29,09 07 2019
Austria,AUT,EUR,3.84,0.899159286,50195.321,44833.341,14 01 2020
Austria,AUT,EUR,3.86,0.879623521,50195.321,44833.341,01 07 2020
Austria,AUT,EUR,3.88,0.823011399,48857.083,42808.954,01 01 2021
Austria,AUT,EUR,3.92,0.850159405,48857.083,42808.954,01 07 2021
Austria,AUT,EUR,3.8,0.89206066,53528.707,45228.14,01 01 2022
Austria,AUT,EUR,4.35,0.97585,53528.707,45228.14,01 07 2022
Austria,AUT,EUR,4.48,0.9195,52264.871,49592.948,01 01 2023
Austria,AUT,EUR,4.81,0.90699,52264.871,49592.948,01 07 2023
Azerbaijan,AZE,AZN,3.95,1.70175,4217.653,7170.01,01 07 2018
Azerbaijan,AZE,AZN,3.95,1.6965,4759.796,8091.654,01 01 2019
Azerbaijan,AZE,AZN,3.95,1.6965,4759.796,8091.654,09 07 2019
Azerbaijan,AZE,AZN,3.95,1.6965,4826.352,8204.799,14 01 2020
Azerbaijan,AZE,AZN,3.95,1.699,4826.352,8204.799,01 07 2020
Azerbaijan,AZE,AZN,3.95,1.699,4240.844,7209.435,01 01 2021
Azerbaijan,AZE,AZN,3.95,1.699,4240.844,7209.435,01 07 2021
Azerbaijan,AZE,AZN,4.5,1.699,5397.928,9176.478,01 01 2022
Azerbaijan,AZE,AZN,4.7,1.69825,5397.928,9176.478,01 07 2022
Azerbaijan,AZE,AZN,4.9,1.7025,6826.434,11604.938,01 01 2023
Azerbaijan,AZE,AZN,5.95,1.7025,6826.434,11604.938,01 07 2023
Bahrain,BHR,BHD,1.2,0.37955,23631.585,8885.476,01 07 2018
Bahrain,BHR,BHD,1.2,0.377,25149.47,9456.201,01 01 2019
Bahrain,BHR,BHD,1.4,0.377,25149.47,9456.201,09 07 2019
Bahrain,BHR,BHD,1.4,0.377,26051.303,9795.29,14 01 2020
Bahrain,BHR,BHD,1.4,0.37705,26051.303,9795.29,01 07 2020
Bahrain,BHR,BHD,1.5,0.377,23517.244,8842.484,01 01 2021
Bahrain,BHR,BHD,1.5,0.377,23517.244,8842.484,01 07 2021
Bahrain,BHR,BHD,1.5,0.377,26126.26,9823.474,01 01 2022
Bahrain,BHR,BHD,1.6,0.377,26126.26,9823.474,01 07 2022
Bahrain,BHR,BHD,1.7,0.377,28784.993,10823.157,01 01 2023
Bahrain,BHR,BHD,1.7,0.37695,28784.993,10823.157,01 07 2023
Belgium,BEL,EUR,3.75,0.697520315,44448.17,33500.294,01 07 2011
Belgium,BEL,EUR,3.7,0.788239467,47564.381,34176.927,01 01 2012
Belgium,BEL,EUR,3.8,0.824844311,47564.381,34176.927,01 07 2012
Belgium,BEL,EUR,3.8,0.736946829,44824.163,34866.276,01 01 2013
Belgium,BEL,EUR,3.7,0.777756173,44824.163,34866.276,01 07 2013
Belgium,BEL,EUR,3.95,0.737218475,46848.612,35273.92,01 01 2014
Belgium,BEL,EUR,3.7,0.742748914,46848.612,35273.92,01 07 2014
Belgium,BEL,EUR,3.7,0.863073404,47897.037,36044.161,01 01 2015
Belgium,BEL,EUR,3.7,0.912700224,47897.037,36044.161,01 07 2015
Belgium,BEL,EUR,3.95,0.930232558,41147.261,37082.125,01 01 2016
Belgium,BEL,EUR,3.95,0.908306463,41147.261,37082.125,01 07 2016
Belgium,BEL,EUR,3.95,0.955246692,42076.398,38023.212,01 01 2017
Belgium,BEL,EUR,4.05,0.875695083,42076.398,38023.212,01 07 2017
Belgium,BEL,EUR,4.1,0.816826629,44274.073,39205.488,01 01 2018
Belgium,BEL,EUR,4.1,0.853205921,44274.073,39205.488,01 07 2018
Belgium,BEL,EUR,4.2,0.872486149,47685.347,40360.346,01 01 2019
Belgium,BEL,EUR,4.2,0.892339267,47685.347,40360.346,09 07 2019
Belgium,BEL,EUR,4.3,0.899159286,46780.073,41782.917,14 01 2020
Belgium,BEL,EUR,4.35,0.879623521,46780.073,41782.917,01 07 2020
Belgium,BEL,EUR,4.35,0.823011399,45545.134,39906.999,01 01 2021
Belgium,BEL,EUR,4.45,0.850159405,45545.134,39906.999,01 07 2021
Belgium,BEL,EUR,4.55,0.89206066,51450.593,43472.274,01 01 2022
Belgium,BEL,EUR,4.6,0.97585,51450.593,43472.274,01 07 2022
Belgium,BEL,EUR,4.6,0.9195,50114.397,47552.412,01 01 2023
Belgium,BEL,EUR,4.9,0.90699,50114.397,47552.412,01 07 2023
Brazil,BRA,BRL,2.95,1.79,3501.438,6351.375,01 04 2000
Brazil,BRA,BRL,3.6,2.19,3772.05,6900.619,01 04 2001
Brazil,BRA,BRL,3.6,2.34,3177.94,7467.019,01 04 2002
Brazil,BRA,BRL,4.55,3.07,2856.026,8340.596,01 04 2003
Brazil,BRA,BRL,5.4,3.18,3089.141,9506.779,01 05 2004
Brazil,BRA,BRL,5.9,2.4648,3660.02,10705.985,01 06 2005
Brazil,BRA,BRL,6.2,2.2615,4819.872,11733.457,01 01 2006
Brazil,BRA,BRL,6.4,2.3045,4819.872,11733.457,01 05 2006
Brazil,BRA,BRL,6.4,2.1335,5921.179,12880.489,01 01 2007
Brazil,BRA,BRL,6.9,1.913,5921.179,12880.489,01 06 2007
Brazil,BRA,BRL,7.5,1.5846,7390.653,14390.033,01 06 2008
Brazil,BRA,BRL,8.03,1.9971,8878.359,16280.839,01 07 2009
Brazil,BRA,BRL,8.2,1.7233,8649.578,17271.332,01 01 2010
Brazil,BRA,BRL,8.71,1.77495,8649.578,17271.332,01 07 2010
Brazil,BRA,BRL,9.5,1.5416,11333.023,19938.566,01 07 2011
Brazil,BRA,BRL,10.25,1.805,13295.899,22259.883,01 01 2012
Brazil,BRA,BRL,10.08,2.04215,13295.899,22259.883,01 07 2012
Brazil,BRA,BRL,11.25,1.99335,12424.946,24278.345,01 01 2013
Brazil,BRA,BRL,12,2.27065,12424.946,24278.345,01 07 2013
Brazil,BRA,BRL,12.4,2.36305,12358.342,26657.562,01 01 2014
Brazil,BRA,BRL,13,2.22025,12358.342,26657.562,01 07 2014
Brazil,BRA,BRL,13.5,2.59275,12175.683,28648.673,01 01 2015
Brazil,BRA,BRL,13.5,3.15235,12175.683,28648.673,01 07 2015
Brazil,BRA,BRL,13.5,4.0248,8846.476,29466.802,01 01 2016
Brazil,BRA,BRL,15.5,3.24145,8846.476,29466.802,01 07 2016
Brazil,BRA,BRL,16.5,3.22395,8757.304,30558.684,01 01 2017
Brazil,BRA,BRL,16.5,3.2343,8757.304,30558.684,01 07 2017
Brazil,BRA,BRL,16.5,3.2279,9978.09,31843.911,01 01 2018
Brazil,BRA,BRL,16.9,3.83835,9978.09,31843.911,01 07 2018
Brazil,BRA,BRL,16.9,3.71795,9194.148,33593.808,01 01 2019
Brazil,BRA,BRL,17.5,3.8073,9194.148,33593.808,09 07 2019
Brazil,BRA,BRL,19.9,4.1419,8914.171,35161.725,14 01 2020
Brazil,BRA,BRL,20.9,5.34045,8914.171,35161.725,01 07 2020
Brazil,BRA,BRL,21.9,5.5046,6970.719,35935.685,01 01 2021
Brazil,BRA,BRL,22.9,5.24865,6970.719,35935.685,01 07 2021
Brazil,BRA,BRL,22.9,5.31,7754.611,41854.932,01 01 2022
Brazil,BRA,BRL,22.9,5.39175,7754.611,41854.932,01 07 2022
Brazil,BRA,BRL,22.9,5.1581,8995.029,46352.586,01 01 2023
Brazil,BRA,BRL,22.9,4.75705,8995.029,46352.586,01 07 2023
Britain,GBR,GBP,1.9,0.632911392,28793.321,17792.754,01 04 2000
Britain,GBR,GBP,1.99,0.699300699,28347.704,18699.572,01 04 2001
Britain,GBR,GBP,1.99,0.689655172,27897.127,19375.146,01 04 2002
Britain,GBR,GBP,1.99,0.632911392,30129.415,20070.663,01 04 2003
Britain,GBR,GBP,1.88,0.558659218,34516.913,21122.374,01 05 2004
Britain,GBR,GBP,1.88,0.546448087,40434.576,22075.396,01 06 2005
Britain,GBR,GBP,1.88,0.566925563,42170.81,23167.911,01 01 2006
Britain,GBR,GBP,1.94,0.531801744,42170.81,23167.911,01 05 2006
Britain,GBR,GBP,1.94,0.506034461,44613.883,24213.54,01 01 2007
Britain,GBR,GBP,1.99,0.496610632,44613.883,24213.54,01 06 2007
Britain,GBR,GBP,2.29,0.501039657,50457.549,25209.022,01 06 2008
Britain,GBR,GBP,2.29,0.620886626,47918.324,25794.788,01 07 2009
Britain,GBR,GBP,2.29,0.623752495,38969.675,24925.427,01 01 2010
Britain,GBR,GBP,2.29,0.657375756,38969.675,24925.427,01 07 2010
Britain,GBR,GBP,2.39,0.614137444,39736.208,25691.221,01 07 2011
Britain,GBR,GBP,2.49,0.651253663,42147.693,26297.085,01 01 2012
Britain,GBR,GBP,2.69,0.646266197,42147.693,26297.085,01 07 2012
Britain,GBR,GBP,2.69,0.633211968,42489.953,26893.352,01 01 2013
Britain,GBR,GBP,2.69,0.669142494,42489.953,26893.352,01 07 2013
Britain,GBR,GBP,2.79,0.603009015,43492.461,27802.327,01 01 2014
Britain,GBR,GBP,2.89,0.586785589,43492.461,27802.327,01 07 2014
Britain,GBR,GBP,2.89,0.661594443,47476.188,28837.67,01 01 2015
Britain,GBR,GBP,2.89,0.640450877,47476.188,28837.67,01 07 2015
Britain,GBR,GBP,2.89,0.684532977,45085.336,29503.886,01 01 2016
Britain,GBR,GBP,2.99,0.758840492,45085.336,29503.886,01 07 2016
Britain,GBR,GBP,3.09,0.82877507,41275.864,30457.303,01 01 2017
Britain,GBR,GBP,3.19,0.775885479,41275.864,30457.303,01 07 2017
Britain,GBR,GBP,3.19,0.72285673,40666.831,31571.896,01 01 2018
Britain,GBR,GBP,3.19,0.753863551,40666.831,31571.896,01 07 2018
Britain,GBR,GBP,3.19,0.78320802,43377.759,32473.508,01 01 2019
Britain,GBR,GBP,3.29,0.802181935,43377.759,32473.508,09 07 2019
Britain,GBR,GBP,3.39,0.76866905,42797.258,33509.709,14 01 2020
Britain,GBR,GBP,3.39,0.79255003,42797.258,33509.709,01 07 2020
Britain,GBR,GBP,3.29,0.74137228,40347.364,31448.458,01 01 2021
Britain,GBR,GBP,3.49,0.734672887,40347.364,31448.458,01 07 2021
Britain,GBR,GBP,3.59,0.745350874,46421.611,33743.411,01 01 2022
Britain,GBR,GBP,3.69,0.83108,46421.611,33743.411,01 07 2022
Britain,GBR,GBP,3.79,0.81205,45294.805,36614.167,01 01 2023
Britain,GBR,GBP,4.19,0.77721,45294.805,36614.167,01 07 2023
Canada,CAN,CAD,2.85,1.47,22340.553,33191.468,01 04 2000
Canada,CAN,CAD,3.33,1.56,24296.721,36090.206,01 04 2001
Canada,CAN,CAD,3.33,1.57,23859.714,36954.878,01 04 2002
Canada,CAN,CAD,3.2,1.45,24279.186,38126.646,01 04 2003
Canada,CAN,CAD,3.19,1.37,28338.745,39702.994,01 05 2004
Canada,CAN,CAD,3.28,1.2494,32176.593,41870.809,01 06 2005
Canada,CAN,CAD,3.52,1.1704,36439.62,44143.143,01 01 2006
Canada,CAN,CAD,3.52,1.12045,36439.62,44143.143,01 05 2006
Canada,CAN,CAD,3.63,1.17485,40558.897,46007.771,01 01 2007
Canada,CAN,CAD,3.88,1.05345,40558.897,46007.771,01 06 2007
Canada,CAN,CAD,4.09,1.00355,44716.985,48028.082,01 06 2008
Canada,CAN,CAD,3.89,1.16085,46773.837,49911.75,01 07 2009
Canada,CAN,CAD,4.12,1.0368,40990.625,46792.249,01 01 2010
Canada,CAN,CAD,4.17,1.04235,40990.625,46792.249,01 07 2010
Canada,CAN,CAD,4.73,0.94585,47627.345,49061.535,01 07 2011
Canada,CAN,CAD,4.73,1.02095,52285.937,51724.29,01 01 2012
Canada,CAN,CAD,5.12,1.01945,52285.937,51724.29,01 07 2012
Canada,CAN,CAD,5.41,1.0029,52744.004,52710.498,01 01 2013
Canada,CAN,CAD,5.53,1.05125,52744.004,52710.498,01 07 2013
Canada,CAN,CAD,5.54,1.1051,52708.61,54297.108,01 01 2014
Canada,CAN,CAD,5.64,1.07405,52708.61,54297.108,01 07 2014
Canada,CAN,CAD,5.7,1.22855,51020.843,56365.13,01 01 2015
Canada,CAN,CAD,5.85,1.2897,51020.843,56365.13,01 07 2015
Canada,CAN,CAD,5.84,1.4092,43626.47,55788.928,01 01 2016
Canada,CAN,CAD,6,1.303,43626.47,55788.928,01 07 2016
Canada,CAN,CAD,5.98,1.326,42382.635,56183.063,01 01 2017
Canada,CAN,CAD,5.97,1.2823,42382.635,56183.063,01 07 2017
Canada,CAN,CAD,6.55,1.2459,45191.993,58656.308,01 01 2018
Canada,CAN,CAD,6.65,1.31235,45191.993,58656.308,01 07 2018
Canada,CAN,CAD,6.77,1.3314,46625.859,60418.624,01 01 2019
Canada,CAN,CAD,6.77,1.31305,46625.859,60418.624,09 07 2019
Canada,CAN,CAD,6.77,1.30655,46449.962,61629.502,14 01 2020
Canada,CAN,CAD,6.88,1.3552,46449.962,61629.502,01 07 2020
Canada,CAN,CAD,6.77,1.2803,43383.713,58184.182,01 01 2021
Canada,CAN,CAD,6.77,1.2741,43383.713,58184.182,01 07 2021
Canada,CAN,CAD,6.77,1.2718,52387.812,65687.867,01 01 2022
Canada,CAN,CAD,5.88,1.28915,52387.812,65687.867,01 07 2022
Canada,CAN,CAD,6.11,1.33595,55085.452,71696.733,01 01 2023
Canada,CAN,CAD,7.05,1.31625,55085.452,71696.733,01 07 2023
Chile,CHL,CLP,1260,514,4985.768,2536663.274,01 04 2000
Chile,CHL,CLP,1260,601,5099.922,2751361.08,01 04 2001
Chile,CHL,CLP,1400,655,4608.057,2925831.871,01 04 2002
Chile,CHL,CLP,1400,716,4479.771,3086278.664,01 04 2003
Chile,CHL,CLP,1400,641,4824.87,3335903.18,01 05 2004
Chile,CHL,CLP,1500,592.45,6183.906,3769271.108,01 06 2005
Chile,CHL,CLP,1560,522.75,7558.009,4230727.997,01 01 2006
Chile,CHL,CLP,1560,529.95,7558.009,4230727.997,01 05 2006
Chile,CHL,CLP,1670,540.15,9410.392,4990095.541,01 01 2007
Chile,CHL,CLP,1565,526.75,9410.392,4990095.541,01 06 2007
Chile,CHL,CLP,1550,494.65,10447.116,5458278.527,01 06 2008
Chile,CHL,CLP,1750,548.55,10759.738,5621541.795,01 07 2009
Chile,CHL,CLP,1600,503.1,10176.733,5695043.705,01 01 2010
Chile,CHL,CLP,1750,523.65,10176.733,5695043.705,01 07 2010
Chile,CHL,CLP,1850,462.75,12723.064,6491932.777,01 07 2011
Chile,CHL,CLP,2050,506.05,14560.249,7042319.42,01 01 2012
Chile,CHL,CLP,2050,493.05,14560.249,7042319.42,01 07 2012
Chile,CHL,CLP,2050,471.75,15316.01,7451111.363,01 01 2013
Chile,CHL,CLP,2000,508.155,15316.01,7451111.363,01 07 2013
Chile,CHL,CLP,2000,541.95,15740.391,7796386.33,01 01 2014
Chile,CHL,CLP,2100,564.14,15740.391,7796386.33,01 07 2014
Chile,CHL,CLP,2100,627.485,14582.85,8317656.66,01 01 2015
Chile,CHL,CLP,2100,642.45,14582.85,8317656.66,01 07 2015
Chile,CHL,CLP,2100,715.215,13494.489,8826396.329,01 01 2016
Chile,CHL,CLP,2300,651.12,13494.489,8826396.329,01 07 2016
Chile,CHL,CLP,2450,672.805,13722.878,9289553.72,01 01 2017
Chile,CHL,CLP,2550,663.355,13722.878,9289553.72,01 07 2017
Chile,CHL,CLP,2600,605.935,15003.77,9735221.284,01 01 2018
Chile,CHL,CLP,2640,651.73,15003.77,9735221.284,01 07 2018
Chile,CHL,CLP,2640,678.99,15755.003,10102435.9,01 01 2019
Chile,CHL,CLP,2640,689.75,15755.003,10102435.9,09 07 2019
Chile,CHL,CLP,2640,772.74,14567.988,10244937.25,14 01 2020
Chile,CHL,CLP,2740,787.7,14567.988,10244937.25,01 07 2020
Chile,CHL,CLP,2940,719.425,13067.742,10351818.58,01 01 2021
Chile,CHL,CLP,2990,759.285,13067.742,10351818.58,01 07 2021
Chile,CHL,CLP,3100,798.6,16059.804,12190462.16,01 01 2022
Chile,CHL,CLP,3400,928.435,16059.804,12190462.16,01 07 2022
Chile,CHL,CLP,3800,800.425,15094.829,13180628.67,01 01 2023
Chile,CHL,CLP,3900,839.505,15094.829,13180628.67,01 07 2023
China,CHN,CNY,9.9,8.28,865.236,7162.571,01 04 2000
China,CHN,CNY,9.9,8.28,951.163,7874.12,01 04 2001
China,CHN,CNY,10.5,8.28,1044.958,8649.295,01 04 2002
China,CHN,CNY,9.9,8.28,1141.14,9445.22,01 04 2003
China,CHN,CNY,10.4,8.28,1282.21,10612.853,01 05 2004
China,CHN,CNY,10.5,8.2764,1499.712,12413.115,01 06 2005
China,CHN,CNY,10.5,8.0641,1751.368,14351.735,01 01 2006
China,CHN,CNY,10.5,8.026,1751.368,14351.735,01 05 2006
China,CHN,CNY,11,7.7743,2095.239,16706.037,01 01 2007
China,CHN,CNY,11,7.6047,2095.239,16706.037,01 06 2007
China,CHN,CNY,12.5,6.834,2691.048,20472.372,01 06 2008
China,CHN,CNY,12.5,6.8327,3446.695,23950.51,01 07 2009
China,CHN,CNY,12.5,6.8272,3813.408,26050.976,01 01 2010
China,CHN,CNY,13.2,6.7769,3813.408,26050.976,01 07 2010
China,CHN,CNY,14.65,6.445,4499.803,30464.789,01 07 2011
China,CHN,CNY,15.4,6.3155,5553.242,35882.275,01 01 2012
China,CHN,CNY,15.65,6.3885,5553.242,35882.275,01 07 2012
China,CHN,CNY,16,6.2204,6282.709,39658.032,01 01 2013
China,CHN,CNY,16,6.1341,6282.709,39658.032,01 07 2013
China,CHN,CNY,16.6,6.0513,7039.574,43616.026,01 01 2014
China,CHN,CNY,16.9,6.1983,7039.574,43616.026,01 07 2014
China,CHN,CNY,17.2,6.2115,7645.875,46971.794,01 01 2015
China,CHN,CNY,17,6.2092,7645.875,46971.794,01 07 2015
China,CHN,CNY,17.6,6.5582,8034.287,50033.522,01 01 2016
China,CHN,CNY,18.6,6.678,8034.287,50033.522,01 07 2016
China,CHN,CNY,19.6,6.9266,8063.446,53578.237,01 01 2017
China,CHN,CNY,19.8,6.7875,8063.446,53578.237,01 07 2017
China,CHN,CNY,20.4,6.432,8760.259,59208.402,01 01 2018
China,CHN,CNY,20.5,6.622,8760.259,59208.402,01 07 2018
China,CHN,CNY,20.9,6.8497,9848.949,65160.648,01 01 2019
China,CHN,CNY,21,6.8846,9848.949,65160.648,09 07 2019
China,CHN,CNY,21.5,6.885,10170.061,70259.02,14 01 2020
China,CHN,CNY,21.7,7.0035,10170.061,70259.02,01 07 2020
China,CHN,CNY,22.4,6.4751,10525.001,72630.397,01 01 2021
China,CHN,CNY,22.4,6.4797,10525.001,72630.397,01 07 2021
China,CHN,CNY,24.4,6.36535,12572.071,81076.237,01 01 2022
China,CHN,CNY,24,6.74735,12572.071,81076.237,01 07 2022
China,CHN,CNY,24,6.78405,12813.765,86327.399,01 01 2023
China,CHN,CNY,25,7.14355,12813.765,86327.399,01 07 2023
Colombia,COL,COP,6500,2769.83,2313.535,6657297.983,01 05 2004
Colombia,COL,COP,6500,2327.7,2827.173,7430853.205,01 06 2005
Colombia,COL,COP,6500,2503.6,3493.976,8109977.669,01 05 2006
Colombia,COL,COP,6900,2239.325,3836.682,9049178.558,01 01 2007
Colombia,COL,COP,6900,1956,3836.682,9049178.558,01 06 2007
Colombia,COL,COP,7000,1798.65,4834.416,10045001.45,01 06 2008
Colombia,COL,COP,7000,2095.6,5622.109,11048217.47,01 07 2009
Colombia,COL,COP,8200,2095.6,5330.795,11501714.23,01 01 2010
Colombia,COL,COP,8200,1868.45,5330.795,11501714.23,01 07 2010
Colombia,COL,COP,8400,1770.5,6498.585,12340797.45,01 07 2011
Colombia,COL,COP,8400,1852.15,7518.304,13893951.48,01 01 2012
Colombia,COL,COP,8600,1804.475,7518.304,13893951.48,01 07 2012
Colombia,COL,COP,8600,1773.175,8237.293,14810749.61,01 01 2013
Colombia,COL,COP,8600,1921,8237.293,14810749.61,01 07 2013
Colombia,COL,COP,8600,1982.795,8409.688,15716824.29,01 01 2014
Colombia,COL,COP,8600,1847.65,8409.688,15716824.29,01 07 2014
Colombia,COL,COP,7900,2364.98,8312.056,16633297.73,01 01 2015
Colombia,COL,COP,7900,2708.9,8312.056,16633297.73,01 07 2015
Colombia,COL,COP,7900,3253.9,6337.022,17374719.79,01 01 2016
Colombia,COL,COP,8900,2929,6337.022,17374719.79,01 07 2016
Colombia,COL,COP,9900,2994.625,6037.133,18445010.9,01 01 2017
Colombia,COL,COP,9900,3052.16,6037.133,18445010.9,01 07 2017
Colombia,COL,COP,10900,2844.12,6577.287,19411356.58,01 01 2018
